tweet_id	id	name	location	url	description	followers_count	favourites_count	statuses_count	created_at	utc_offset	time_zone	profile_background_color	profile_background_image_url	profile_background_image_url_https	profile_background_tile	profile_link_color	profile_sidebar_border_color	profile_sidebar_fill_color	profile_text_color	profile_use_background_image	profile_image_url	default_profile	default_profile_image	following	follow_request_sent	notifications
870432971928604672	744151926455951362	tric ju00f8seph	Where the Wild Things are	None	LV-426: Over the Hills and Far Away	162	5443	408	Sat Jun 18 12:56:59 +0000 2016	-25200	Pacific Time (US & Canada)	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/866132139309453312/UGtvv1nR_normal.jpg	True	False	None	None	None
870432977611653120	4849068182	rouge zen	Mississippi, USA	None	Buddhist. Into human rights, non-theocratic societies, equality, & satire.	73	1848	633	Tue Feb 02 11:51:44 +0000 2016	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/819761812765872128/xwOaRO-X_normal.jpg	True	False	None	None	None
870432981193719808	711337237963624448	Somakui	None	None	None	77	127	27922	Sat Mar 19 23:43:08 +0000 2016	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/744875413147627520/7ptxfaOm_normal.jpg	True	False	None	None	None
870432981302861824	542521913	Farahu263e.	u0627u0644u0644u0647u0645 u0627u0631u062du0645 u062cu062fu064a|Aladwani	http://ask.fm/frou7alabdully	The hell is empty all the demons are here|Student at KUNIV|The Jokerud83cudccf|Sagittariusu2650ufe0f|#INTJ| Phhhoto: Alabdully3_ http://alabdully3.sarahah.com/	1130	201	26772	Sun Apr 01 12:54:35 +0000 2012	10800	Kuwait	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/869004447497715712/Jg5O8W_L_normal.jpg	True	False	None	None	None
870432985077698560	221552929	Ron Cruickshank	Tasmania, Australia	http://getalifecoach.com.au	1-2-1 COUNSELLING & THERAPY: LOCAL, NATIONAL & INTERNATIONAL SKYPE, PHONE, CLINIC IN HOBART, HOME VISITS, Ph. 0400 606 321 FREE BOOKS & MP4's LINK BELOW	10097	61	58802	Tue Nov 30 23:49:35 +0000 2010	36000	Hobart	282894	http://pbs.twimg.com/profile_background_images/516573545011220481/u-tzSHkd.jpeg	https://pbs.twimg.com/profile_background_images/516573545011220481/u-tzSHkd.jpeg	True	001EB3	FFFFFF	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/710409054829457409/wQY-sr9l_normal.jpg	False	False	None	None	None
870432988043071488	2811795126	oor tracey	None	None	I run around town like a fool and I think that it's groovy	1345	89968	79965	Mon Sep 15 19:31:01 +0000 2014	None	None	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	94D487	000000	000000	000000	False	http://pbs.twimg.com/profile_images/818231161898070016/EhKLpzU8_normal.jpg	False	False	None	None	None
870432989246836737	52593290	Brian Snouffer	| Bowling Green |	None	BGSU. u03a3u03a7.	868	3727	11630	Wed Jul 01 01:42:05 +0000 2009	None	None	C70404	http://pbs.twimg.com/profile_background_images/265793504/cavs_original.jpg	https://pbs.twimg.com/profile_background_images/265793504/cavs_original.jpg	True	BF0202	000000	DBD7D7	030000	False	http://pbs.twimg.com/profile_images/870304441102200833/p3ygmQYj_normal.jpg	False	False	None	None	None
870432996637192193	3140986354	MannyRedz	None	None	None	65	270	228	Mon Apr 06 16:32:19 +0000 2015	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/790108900230070272/ti-77TWN_normal.jpg	True	False	None	None	None
870432998084288512	1149464970	Relationship Rescue	Australia	http://www.roncruickshank.com	**Relationship rescue** Restore the love and passion in your couple relationship or marriage and find renewed love u00b8u00b8u00b8.u2022u2665u2022.u00b8u00b8u00b8	3888	6	53172	Tue Feb 05 00:36:27 +0000 2013	36000	Brisbane	C0DEED	http://pbs.twimg.com/profile_background_images/782382861/cefe691d5aa9537836475057ec19cb68.jpeg	https://pbs.twimg.com/profile_background_images/782382861/cefe691d5aa9537836475057ec19cb68.jpeg	True	0084B4	FFFFFF	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/3209233938/8f729b874e9455b526e6cdf1828ef776_normal.png	False	False	None	None	None
870430978174472192	306154228	HRu00ae Group	None	http://hrjobcentre.co.uk	None	1237	0	1055664	Fri May 27 11:35:11 +0000 2011	3600	London	131516	http://abs.twimg.com/images/themes/theme14/bg.gif	https://abs.twimg.com/images/themes/theme14/bg.gif	True	009999	EEEEEE	EFEFEF	333333	True	http://pbs.twimg.com/profile_images/3762638333/d362aeb64f8e8e59d733b8d7190846db_normal.jpeg	False	False	None	None	None
870432999044775937	798797560555061249	u0637u0647 u0627u0644u062du0631u0627u0632u064a	u0627u0644u0631u064au0627u0636, u0627u0644u0645u0645u0644u0643u0629 u0627u0644u0639u0631u0628u064au0629 u0627u0644u0633u0639u0648u062f	None	u200fu200fu200fu200fu0645u0647u062au0645 u0628u0627u0644u0645u0627u0644 u0648 u0627u0644u0623u0639u0645u0627u0644u060cu0623u0639u0645u0644 u0643u0645u0631u0627u0642u0628 u0645u0627u0644u064a u0641u064a u0634u0631u0643u0629 u0631u0627u0626u062fu0629 u0641u064a u0645u062cu0627u0644 u0627u0644u0645u0642u0627u0648u0644u0627u062a u0627u0644u0643u0647u0631u0628u0627u0626u064au0629u060cu062au0637u0648u064au0631 u0627u0644u0630u0627u062a u0645u0646 u0623u0648u0644u0648u064au0627u062au064au060cu0623u062du0628 u0627u0644u0634u0639u0631 u0648 u0627u0644u0623u062fu0628u060cu062du0628u064a u0644u0648u0637u0646u064a u064au0632u064au062fu0646u064a u0639u0632u0629 u0648 u0631u0641u0639u0629	41	89	178	Wed Nov 16 07:59:14 +0000 2016	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/798881727670321152/LxujzrUh_normal.jpg	True	False	None	None	None
870432999564865536	870363668512464896	Squall Leonhart	Georgia, USA	None	Formerly @beeblake85 ud83dude29ud83dude29ud83dude29 see pinned tweet	41	7	127	Thu Jun 01 19:37:23 +0000 2017	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/870365818420416515/CItICq3A_normal.jpg	True	False	None	None	None
870433002945380357	814479139679956994	ufe0f	skylar	http://www.louis-tomlinson.com/	dislikeable	1734	20806	4591	Thu Dec 29 14:32:14 +0000 2016	-10800	Brasilia	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	111111	000000	000000	000000	False	http://pbs.twimg.com/profile_images/870423032938074112/7tOGFFxo_normal.jpg	False	False	None	None	None
870433002781802497	454783794	A Course in Miracles	Australia	http://acim.house	JOIN OUR STUDY GROUP ON SKYPE, GET 365 FREE DAILY LESSONS - LINK BELOW	5270	6	55057	Wed Jan 04 11:21:40 +0000 2012	36000	Hobart	C0DEED	http://pbs.twimg.com/profile_background_images/782235473/cefe691d5aa9537836475057ec19cb68.jpeg	https://pbs.twimg.com/profile_background_images/782235473/cefe691d5aa9537836475057ec19cb68.jpeg	True	0084B4	FFFFFF	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/697379384106295296/ptGc2BkZ_normal.png	False	False	None	None	None
870433004920778753	625778592	Jillian Selzer	TX	http://jillianselzer.tumblr.com	You're only as good as your next pizza order. Past lives: @artistuprising/@clichemag/@vmagazine/@vman	505	4413	6538	Tue Jul 03 16:46:38 +0000 2012	-18000	Central Time (US & Canada)	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	7FDBB6	000000	000000	000000	False	http://pbs.twimg.com/profile_images/863817808332959745/HbYmztFX_normal.jpg	False	False	None	None	None
870433014681137152	842940720751300608	Mishaal Chohan	Yuma AZ	http://meetyourpsychic.com/welcome1	Aspiring author currently working on THE AUTUMN MAGE	0	1	13	Sat Mar 18 03:28:23 +0000 2017	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/861861816372269056/1NTxFzOE_normal.jpg	True	False	None	None	None
870433015566094338	792796790793854976	anders enthusiast	Wales, United Kingdom	http://kawoshjn.tumblr.com	adrian | 17 | he/him | mage rights + cactus lover ud83cudf35ud83dudc96	7	21	21	Sun Oct 30 18:34:19 +0000 2016	3600	London	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	F58EA8	000000	000000	000000	False	http://pbs.twimg.com/profile_images/870378288094564353/G5CTEjdx_normal.jpg	False	False	None	None	None
870433019416281088	621588451	Isabel	UCSB	None	None	287	21917	9014	Fri Jun 29 05:05:30 +0000 2012	None	None	000000	http://abs.twimg.com/images/themes/theme14/bg.gif	https://abs.twimg.com/images/themes/theme14/bg.gif	False	ABB8C2	000000	000000	000000	False	http://pbs.twimg.com/profile_images/870148420387749889/NrCP2cr8_normal.jpg	False	False	None	None	None
870433021412888578	844484310497464320	Mohit Kumar	Tampa FL - virtual tour	http://jamesvandenburg.com	Publisher of the Independent Comic Book Series Year of the Goat. Issue 5 coming soon to Kickstarter!	2	0	6	Wed Mar 22 09:42:04 +0000 2017	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/861899511781883905/X0cugjXY_normal.jpg	True	False	None	None	None
870433023313006592	326170017	Mitch Abblett	Boston, Massachusetts	http://www.drmitchabblett.com	Psychologist, Executive Director of the Institute for Meditation and Psychotherapy, mindfulness author & speaker, and (mostly) mindful husband and dad!	365	204	160	Wed Jun 29 13:58:40 +0000 2011	-25200	Pacific Time (US & Canada)	022330	http://pbs.twimg.com/profile_background_images/280215593/empathy.jpg	https://pbs.twimg.com/profile_background_images/280215593/empathy.jpg	False	0084B4	A8C7F7	C0DFEC	333333	True	http://pbs.twimg.com/profile_images/799982513875783681/tC4GrKKu_normal.jpg	False	False	None	None	None
870430980930023425	37268769	Louis	Huntington Beach, California	None	Anaheim Ducks season ticket holder.	141	35306	16349	Sat May 02 19:54:33 +0000 2009	-25200	Pacific Time (US & Canada)	C0DEED	http://pbs.twimg.com/profile_background_images/60239598/Oakland_Raiders.gif	https://pbs.twimg.com/profile_background_images/60239598/Oakland_Raiders.gif	False	0084B4	C0DEED	DDEEF6	333333	False	http://pbs.twimg.com/profile_images/867446260923600896/it_GblDw_normal.jpg	False	False	None	None	None
870433024973955072	719164099993669632	Skipper Lauren	Montgomery, NJ	https://www.instagram.com/lslipek/	Cat lady extraordinaire. Vicarious Disney lifestyler. Drag-obsessed. Terminally awkward feminist, sapphist, & sarcasm expert. ud83cudf08 New podcast! @inkpaintradio	211	10579	4128	Sun Apr 10 14:04:17 +0000 2016	-14400	Eastern Time (US & Canada)	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	FAB81E	000000	000000	000000	False	http://pbs.twimg.com/profile_images/837470061065568258/Z1WvzcXa_normal.jpg	False	False	None	None	None
870433031554834432	21140022	Beth Bodycote	Leicester	https://schoolrefuserfamilies.wordpress.com	DMU graduate. Soon to start PhD research to investigate Anxiety-based School Refusal and the support that children and families need.	189	374	1046	Tue Feb 17 22:38:34 +0000 2009	None	None	000000	http://abs.twimg.com/images/themes/theme13/bg.gif	https://abs.twimg.com/images/themes/theme13/bg.gif	False	1E8F99	000000	000000	000000	False	http://pbs.twimg.com/profile_images/868808285226283008/47dTfxLa_normal.jpg	False	False	None	None	None
870433035828707332	1453126536	Danny Says	San Antonio	None	sprinkles are for winners - Flo	149	2673	13657	Fri May 24 03:47:56 +0000 2013	-18000	Central Time (US & Canada)	EBEBEB	http://pbs.twimg.com/profile_background_images/463365454652657664/wizvSZjX.jpeg	https://pbs.twimg.com/profile_background_images/463365454652657664/wizvSZjX.jpeg	False	990000	FFFFFF	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/835913157105315841/wt-1r8eE_normal.jpg	False	False	None	None	None
870433035161829376	77190575	kay ud83cudfdd	None	http://youtube.com/kaylabaltazar	VCU18 ud83dudda4	573	15474	13975	Fri Sep 25 11:21:37 +0000 2009	-18000	Central Time (US & Canada)	FFFFFF	http://pbs.twimg.com/profile_background_images/378800000157207981/hf6EA33v.png	https://pbs.twimg.com/profile_background_images/378800000157207981/hf6EA33v.png	False	9266CC	FFFFFF	F6F6F6	333333	False	http://pbs.twimg.com/profile_images/867561296119685120/OTQTQYl8_normal.jpg	False	False	None	None	None
870433039381405697	1550752686	aliciu00f1a	None	None	I am grounded, I am humbled, I am one with everything. James is my world and our son has paws.	282	5908	14560	Thu Jun 27 14:40:14 +0000 2013	-25200	Pacific Time (US & Canada)	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	F58EA8	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/862487758534828032/AWjQ1vUM_normal.jpg	False	False	None	None	None
870433040081793024	453455540	Tom	'Murica	None	I like to drink milk by choice	611	2694	11332	Mon Jan 02 23:16:05 +0000 2012	-10800	Atlantic Time (Canada)	FFFFFF	http://pbs.twimg.com/profile_background_images/572559223/vpuci9laqd5culno8apy.jpeg	https://pbs.twimg.com/profile_background_images/572559223/vpuci9laqd5culno8apy.jpeg	False	1B95E0	FFFFFF	FFFFFF	000000	True	http://pbs.twimg.com/profile_images/869776950666997761/1kUMIcUB_normal.jpg	False	False	None	None	None
870433041998635008	3905269695	Hot Mess Lexpress ud83cudf2a	None	None	bitch, that's the tubby custard machine	269	16459	15917	Fri Oct 09 03:25:21 +0000 2015	-25200	Pacific Time (US & Canada)	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/870056463695302657/IIk_oOm4_normal.jpg	True	False	None	None	None
870433043168800768	3976960175	Lyssa Dering	Michigan, USA	http://lyssadering.com	Connoisseur of trash, reader & writer of sexy M/M things. FANGS LIKE ME out thru NineStar 3/13/17. Keep up w/all my releases: http://lyssadering.com/vip	948	17299	16205	Sat Oct 17 04:27:48 +0000 2015	None	None	000000	http://pbs.twimg.com/profile_background_images/664577343868960768/QblUR9Ui.png	https://pbs.twimg.com/profile_background_images/664577343868960768/QblUR9Ui.png	True	000000	000000	000000	000000	True	http://pbs.twimg.com/profile_images/868132040075554817/QNh-n5_z_normal.jpg	False	False	None	None	None
870433045031116801	2717432512	alise #pride2017	e a s l n k 	None	be a lover. choose love. give love. love everyone. always. | #lgbt	7419	503454	458081	Sat Jul 19 03:49:11 +0000 2014	-25200	Pacific Time (US & Canada)	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	F58EA8	000000	000000	000000	False	http://pbs.twimg.com/profile_images/870425171995262980/K_QTjLc-_normal.jpg	False	False	None	None	None
870433045458726912	890067115	Jared	Arcadia Bay, Orgen 	https://twitter.com/PassionTNQ	Lover of everything Quotes, Music, etc.... @cameronleahy from @downtownfiction followed on 4/25/17 @tyrabanks liked my tweet on 5/30/ u2764ufe0f	1120	6998	13836	Fri Oct 19 01:14:01 +0000 2012	-14400	Eastern Time (US & Canada)	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	7FDBB6	000000	000000	000000	False	http://pbs.twimg.com/profile_images/867811826435751936/RGZAHLr-_normal.jpg	False	False	None	None	None
870430982700236802	98732619	Plant Dad	The Iron Bull's biceps	http://reyebread.tumblr.com/	Rye|artist|nonbinary|they/them|@HarleyQueeu2764ufe0f|Lalafell lover| Bibica Bica on coeurl #ffxiv ud83dudc95| #hedgemint is my baby	328	20938	29754	Tue Dec 22 22:19:34 +0000 2009	-14400	Eastern Time (US & Canada)	709397	http://pbs.twimg.com/profile_background_images/616450868011929601/WG039RfD.png	https://pbs.twimg.com/profile_background_images/616450868011929601/WG039RfD.png	True	91D2FA	000000	000000	000000	True	http://pbs.twimg.com/profile_images/859944382962827264/D4IIl3et_normal.jpg	False	False	None	None	None
870433047761518592	744993894308454400	Victoria	None	None	My insta is better	5	50	8	Mon Jun 20 20:42:40 +0000 2016	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/869621988477763588/UMTtb69z_normal.jpg	True	False	None	None	None
870433047593799680	43560706	Jessica D'Amico	DC	http://about.me/jessicadamico	creator of code, communities, conferences. founder @peersconf. geek. girl. guru. not necessarily in that order.	1197	8325	17958	Sat May 30 17:29:00 +0000 2009	-18000	Quito	1A1B1F	http://abs.twimg.com/images/themes/theme9/bg.gif	https://abs.twimg.com/images/themes/theme9/bg.gif	False	2FC2EF	181A1E	252429	666666	True	http://pbs.twimg.com/profile_images/595274885426905089/Ra3NMOaW_normal.jpg	False	False	None	None	None
870433049091203076	3846301966	Prince Quel	New York, USA	http://soundcloud.com/sbeezyb3	https://t.co/rqDrQc4SjJ soccer, Rapper, Singer, Songwriter For business inquiries and features  duttyboybreezy@gmail.com  https://t.co/0ffSQptepu	1062	177	111	Fri Oct 02 20:59:50 +0000 2015	None	None	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	DD2E44	000000	000000	000000	False	http://pbs.twimg.com/profile_images/650054513408233472/d0F_FY5z_normal.jpg	False	False	None	None	None
870433053159694340	442434304	Nour Malki	Florida, United States	None	Probably somewhere singingud83cudfb6 u2728Instagram@not_NourMal	312	19388	9215	Wed Dec 21 03:40:21 +0000 2011	-18000	Central Time (US & Canada)	ACDED6	http://abs.twimg.com/images/themes/theme18/bg.gif	https://abs.twimg.com/images/themes/theme18/bg.gif	False	2FA367	FFFFFF	F6F6F6	333333	True	http://pbs.twimg.com/profile_images/770996335789170690/71JifQoo_normal.jpg	False	False	None	None	None
870433054715777024	934322634	tor	None	None	None	287	3432	1517	Thu Nov 08 12:01:45 +0000 2012	-14400	Eastern Time (US & Canada)	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/862363880936411136/E8hkbFRc_normal.jpg	True	False	None	None	None
870433060059316224	23268337	Antionette Blake	Middletown, DE	http://www.delblogger.com	Award Winning Blogger who actively tweets @DelawareBlogger	4692	12803	91395	Sun Mar 08 02:56:13 +0000 2009	None	None	000000	http://abs.twimg.com/images/themes/theme17/bg.gif	https://abs.twimg.com/images/themes/theme17/bg.gif	False	FAB81E	000000	000000	000000	False	http://pbs.twimg.com/profile_images/865251240829210624/x8HGzxVr_normal.jpg	False	False	None	None	None
870433060352802817	2951271806	karrie	None	http://karriebur.vsco.co	love yourself be yourselfud83cudf08	370	3199	1924	Tue Dec 30 01:59:17 +0000 2014	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/870287472416227328/lZxjahOI_normal.jpg	True	False	None	None	None
870433061351157760	184861499	Exams mood ud83dude25D-7	Egypt	None	Hardcore Inspirit, OT7, Clinical Pharmacy student, Best Day: 150519 Egyptian Inspirit *Obviously Woollim-Nell Trash*	210	10870	49375	Mon Aug 30 17:26:41 +0000 2010	-7200	Greenland	B2DFDA	http://pbs.twimg.com/profile_background_images/475938471312232448/ZOLqyhu8.jpeg	https://pbs.twimg.com/profile_background_images/475938471312232448/ZOLqyhu8.jpeg	True	9266CC	000000	76A3F0	3D1957	True	http://pbs.twimg.com/profile_images/868226497345196032/eRKec2y4_normal.jpg	False	False	None	None	None
870433062097518593	20678230	Ada S. Pellecer	WorldWide and the Universe...	None	Enthusiastic about life and everything in it.Think God in everything you do.Enjoy your life,we only have one! My moto live and let live.	1453	923	4005	Thu Feb 12 13:50:11 +0000 2009	-18000	Central Time (US & Canada)	00B82B	http://abs.twimg.com/images/themes/theme4/bg.gif	https://abs.twimg.com/images/themes/theme4/bg.gif	False	0099B9	5ED4DC	95E8EC	3C3940	True	http://pbs.twimg.com/profile_images/779153090/LAUNO_normal.JPG	False	False	None	None	None
870433064823930880	4131494419	Samantha	Las Cruces, NM	None	New Mexico State.	1478	11067	9679	Thu Nov 05 04:55:23 +0000 2015	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/867593831046418432/7Ejp_65A_normal.jpg	True	False	None	None	None
870430985367805952	354726286	Iman	None	None	WSSU	227	4292	4627	Sun Aug 14 05:51:01 +0000 2011	-18000	Central Time (US & Canada)	022330	http://abs.twimg.com/images/themes/theme15/bg.png	https://abs.twimg.com/images/themes/theme15/bg.png	False	0084B4	A8C7F7	C0DFEC	333333	True	http://pbs.twimg.com/profile_images/860197649026338817/32fBJzSG_normal.jpg	False	False	None	None	None
870433071237083136	392058537	Kaitlinud83cudf1e	lowell 	http://vsco.co/kcarbonneau	Masshole.PatsNation	532	22580	25831	Sun Oct 16 14:04:45 +0000 2011	-18000	Quito	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/846404991246123008/O0gHRO2v_normal.jpg	True	False	None	None	None
870433072021458944	810554683572056064	Amelia Vandergast	Lancashire, England	http://ameliavandergast.tumblr.com	Labour loving queer poet with a penchant for pensive words with the rage of a post feminist.	611	2418	1025	Sun Dec 18 18:37:50 +0000 2016	None	None	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1B95E0	000000	000000	000000	False	http://pbs.twimg.com/profile_images/810556989428404226/fpaSNAeU_normal.jpg	False	False	None	None	None
870433073330094081	139408401	Joe Arnone	United States	None	Determined and forceful Emotional and intuitive Powerful and passionate Exciting and magnetic,and all of this has been said by my son Anthony !	221	10150	12729	Sun May 02 14:26:57 +0000 2010	-18000	Central Time (US & Canada)	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/868268828232478721/UmQ4HYH7_normal.jpg	True	False	None	None	None
870433080200372226	2860344132	Maria Josu00e9	None	None	Enamorada de mi tierra, ANDALUCu00cdA. El que os siga no significa que comparta vuestras ideas. NO MDu270bud83cudffcu26d4ufe0f	15769	105775	97483	Fri Oct 17 13:32:03 +0000 2014	7200	Madrid	F5ABB5	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	DD2E44	000000	000000	000000	False	http://pbs.twimg.com/profile_images/821073745842475009/8lf1fE1P_normal.jpg	False	False	None	None	None
870433082259644416	1273993862	FOREVER ANTiPoP	The moon	http://Foreverantipop.com	#FinessinTheRhythm EP OUT NOW u26a1ufe0f http://smarturl.it/FinessinTheRhythm.rt | ANTI Society Recording Artist | 1-800-690-0032	4333	1972	1756	Sun Mar 17 04:10:21 +0000 2013	-25200	Pacific Time (US & Canada)	DD2E44	http://pbs.twimg.com/profile_background_images/450322151329910784/cJ9ztw35.jpeg	https://pbs.twimg.com/profile_background_images/450322151329910784/cJ9ztw35.jpeg	True	ABB8C2	FFFFFF	EFEFEF	333333	False	http://pbs.twimg.com/profile_images/869411290841665536/gVGX2KgW_normal.jpg	False	False	None	None	None
870433085309022208	596527519	Carter Fellows	Atlanta, Georgia	http://www.cartercenter.org/health/mental_health/fellowships/index.html	The Rosalynn Carter Fellowships for Mental Health Journalism Program on Twitter!  Check out our journalism resource guide here: http://bit.ly/1ToaCE6	1071	972	2610	Fri Jun 01 14:48:12 +0000 2012	-14400	Eastern Time (US & Canada)	AD1515	http://pbs.twimg.com/profile_background_images/652749748/nklgjjrbea4tqe59aaja.jpeg	https://pbs.twimg.com/profile_background_images/652749748/nklgjjrbea4tqe59aaja.jpeg	False	090A09	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/733000256707821568/Thqd28ch_normal.jpg	False	False	None	None	None
870433085912793088	445731847	Julieanne	None	None	pop a xanx I'm on bars //	515	9469	15111	Sat Dec 24 19:54:17 +0000 2011	-25200	Pacific Time (US & Canada)	9AE4E8	http://pbs.twimg.com/profile_background_images/378800000094249591/13633d521080dc2fe8b7d2ad3d660de3.jpeg	https://pbs.twimg.com/profile_background_images/378800000094249591/13633d521080dc2fe8b7d2ad3d660de3.jpeg	True	0084B4	FFFFFF	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/847350771746086913/ikXzqkXy_normal.jpg	False	False	None	None	None
870433085896175616	853300008006889472	guwop baby	hotbox	None	clementine ud83dudc97u2022 educated, employed & zooted tf out my mind. ud83cudf52 // @CartelKris princess	92	282	597	Sat Apr 15 17:32:30 +0000 2017	None	None	F5F8FA			False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/869576554279514112/s672NZdB_normal.jpg	True	False	None	None	None
870433086307258368	2354954125	Andrew Mitrovica	None	None	Reluctant tweeter, eager agitator here and @AJEnglish and @ricochet_en	4059	2783	38094	Fri Feb 21 15:18:18 +0000 2014	None	None	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/865462999548547072/BE1IhWki_normal.jpg	True	False	None	None	None
870433094259683329	2288891178	katelyn ferge	None	http://eearthquakes.tumblr.com	tech crew & camp t & kindness	417	38126	10537	Mon Jan 13 01:02:47 +0000 2014	-14400	Indiana (East)	000000	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	000000	000000	000000	000000	False	http://pbs.twimg.com/profile_images/867914942493716480/SHLkzKrr_normal.jpg	False	False	None	None	None
870430992653316098	2962776759	Kari Kitsune	None	None	~Purple Vixen Kitsune~ | ~Artist~ | ~Crocheter~ | ~Fursuiter~ | ~UK~ | ~Engaged to @KitzoFrenia~ ^^	363	7810	4100	Mon Jan 05 21:55:24 +0000 2015	3600	London	C0DEED	http://abs.twimg.com/images/themes/theme1/bg.png	https://abs.twimg.com/images/themes/theme1/bg.png	False	1DA1F2	C0DEED	DDEEF6	333333	True	http://pbs.twimg.com/profile_images/869547283385286656/nY6ITsGM_normal.jpg	True	False	None	None	None
870433095677353984	1943050171	Tawny Savage	None	None	Author of taboo erotica that will bring your deepest darkest fantasies to life. Join me for a ride you'll never forget!  Author with Sassy Vixen Publishing	1708	422	113485	Mon Oct 07 05:13:38 +0000 2013	None	None	1C1552	http://pbs.twimg.com/profile_background_images/555256855002247168/bO_yR9jp.jpeg	https://pbs.twimg.com/profile_background_images/555256855002247168/bO_yR9jp.jpeg	True	004358	000000	000B17	448668	True	http://pbs.twimg.com/profile_images/561086075301404674/ONDZr1R9_normal.jpeg	False	False	None	None	None
